FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_2217	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	aurantius
OTU_2218	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_2219	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_2220	Fungi	NA	NA	NA	NA	NA	NA
OTU_2221	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Mystinarius	lustrabilis
OTU_2222	Fungi	Ascomycota	Dothideomycetes	Venturiales	Cylindrosympodiaceae	NA	NA
OTU_2223	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Microbotryomycetes_gen_Incertae_sedis	NA
OTU_2224	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	conica
OTU_2225	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	podzolica
OTU_2226	Fungi	NA	NA	NA	NA	NA	NA
OTU_2227	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2228	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA
OTU_2229	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleomassariaceae	Pleomassariaceae_gen_Incertae_sedis	NA
OTU_2230	Fungi	NA	NA	NA	NA	NA	NA
OTU_2231	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU_2232	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU_2233	Fungi	NA	NA	NA	NA	NA	NA
OTU_2234	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	NA
OTU_2235	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Stereocaulon	NA
OTU_2236	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Lentariaceae	Kavinia	NA
OTU_2237	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	NA	NA
OTU_2238	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Paraleptosphaeria	nitschkei
OTU_2239	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Triscelophorus	NA
OTU_2240	Fungi	NA	NA	NA	NA	NA	NA
OTU_2241	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	paragaudis
OTU_2242	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	NA
OTU_2243	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	rotifera
OTU_2244	Fungi	NA	NA	NA	NA	NA	NA
OTU_2245	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Oliveoniaceae	Oliveonia	NA
OTU_2246	Fungi	NA	NA	NA	NA	NA	NA
OTU_2247	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU_2248	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Pezoloma	ericae
OTU_2249	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
OTU_2250	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Monacrosporium	drechsleri
OTU_2251	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Chroogomphus	NA
OTU_2252	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Sordariales_gen_Incertae_sedis	NA
OTU_2253	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2254	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciales_fam_Incertae_sedis	Pleurotheciales_gen_Incertae_sedis	NA
OTU_2255	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	NA
OTU_2256	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_2257	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2258	Fungi	NA	NA	NA	NA	NA	NA
OTU_2259	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	nigrescens
OTU_2260	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_2261	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU_2262	Fungi	NA	NA	NA	NA	NA	NA
OTU_2263	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2264	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2265	Fungi	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Neobulgaria	NA
OTU_2266	Fungi	NA	NA	NA	NA	NA	NA
OTU_2267	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucariaceae_gen_Incertae_sedis	NA
OTU_2268	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2269	Fungi	NA	NA	NA	NA	NA	NA
OTU_2270	Fungi	NA	NA	NA	NA	NA	NA
OTU_2271	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Extremus	NA
OTU_2272	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	hastata
OTU_2273	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	NA
OTU_2274	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	depallens
OTU_2275	Fungi	NA	NA	NA	NA	NA	NA
OTU_2276	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_2277	Fungi	NA	NA	NA	NA	NA	NA
OTU_2278	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_2279	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	dimennae
OTU_2280	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Paraboeremia	selaginellae
OTU_2281	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	NA
OTU_2282	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Lacrymaria	subcinnamomea
OTU_2283	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_2284	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU_2285	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_2286	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolales_fam_Incertae_sedis	Thelebolales_gen_Incertae_sedis	NA
OTU_2287	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Pseudohyphozyma	NA
OTU_2288	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Mycosylva	setosa
OTU_2289	Fungi	NA	NA	NA	NA	NA	NA
OTU_2290	Fungi	Mucoromycota	Endogonomycetes	GS21	GS21_fam_Incertae_sedis	GS21_gen_Incertae_sedis	NA
OTU_2291	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Sorocybe	NA
OTU_2292	Fungi	NA	NA	NA	NA	NA	NA
OTU_2293	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU_2294	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Phlyctochytriaceae	Phlyctochytrium	arcticum
OTU_2295	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	miodochialis
OTU_2296	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Tricellula	NA
OTU_2297	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU_2298	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiales_fam_Incertae_sedis	Mytilinidiales_gen_Incertae_sedis	NA
OTU_2299	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	tephrensis
OTU_2300	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Piptocephalis	NA
OTU_2301	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2302	Fungi	NA	NA	NA	NA	NA	NA
OTU_2303	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	NA
OTU_2304	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_2305	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbiliaceae_gen_Incertae_sedis	NA
OTU_2306	Fungi	NA	NA	NA	NA	NA	NA
OTU_2307	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2308	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella	NA
OTU_2309	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2310	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_2311	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2312	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Hyaloriaceae_gen_Incertae_sedis	NA
OTU_2313	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	sanguineocarnosa
OTU_2314	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2315	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbiliaceae_gen_Incertae_sedis	NA
OTU_2316	Fungi	Ascomycota	Leotiomycetes	Leotiales	Leotiales_fam_Incertae_sedis	Alatospora	acuminata
OTU_2317	Fungi	NA	NA	NA	NA	NA	NA
OTU_2318	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
OTU_2319	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Krasilnikovozyma	tahquamenonensis
OTU_2320	Fungi	NA	NA	NA	NA	NA	NA
OTU_2321	Fungi	NA	NA	NA	NA	NA	NA
OTU_2322	Fungi	NA	NA	NA	NA	NA	NA
OTU_2323	Fungi	NA	NA	NA	NA	NA	NA
OTU_2324	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales_fam_Incertae_sedis	Hymenochaetales_gen_Incertae_sedis	NA
OTU_2325	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	NA
OTU_2326	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_2327	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Hypsizygus	marmoreus
OTU_2328	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrype	NA
OTU_2329	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	diffluens
OTU_2330	Fungi	NA	NA	NA	NA	NA	NA
OTU_2331	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_2332	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_2333	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_2334	Fungi	Mucoromycota	Endogonomycetes	GS22	GS22_fam_Incertae_sedis	GS22_gen_Incertae_sedis	NA
OTU_2335	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Calycellina	leucella
OTU_2336	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	geodes
OTU_2337	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta	nigripycnidia
OTU_2338	Fungi	NA	NA	NA	NA	NA	NA
OTU_2339	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_2340	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Cudoniaceae	Cudonia	NA
OTU_2341	Fungi	NA	NA	NA	NA	NA	NA
OTU_2342	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	chlamydospora
OTU_2343	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporidiobolaceae_gen_Incertae_sedis	NA
OTU_2344	Fungi	NA	NA	NA	NA	NA	NA
OTU_2345	Fungi	NA	NA	NA	NA	NA	NA
OTU_2346	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturiaceae_gen_Incertae_sedis	NA
OTU_2347	Fungi	NA	NA	NA	NA	NA	NA
OTU_2348	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU_2349	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	NA
OTU_2350	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_2351	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	yui
OTU_2352	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2353	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	neonigrita
OTU_2354	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Pezoloma	NA
OTU_2355	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2356	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	NA
OTU_2357	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricales_fam_Incertae_sedis	Agaricales_gen_Incertae_sedis	NA
OTU_2358	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
OTU_2359	Fungi	NA	NA	NA	NA	NA	NA
OTU_2360	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	hornemannii
OTU_2361	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	equina
OTU_2362	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA
OTU_2363	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	bryoctona
OTU_2364	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
OTU_2365	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	sclerotiorum
OTU_2366	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
OTU_2367	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	NA
OTU_2368	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
OTU_2369	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
OTU_2370	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Mollisia	monilioides
OTU_2371	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	polytrichi
OTU_2372	Fungi	NA	NA	NA	NA	NA	NA
OTU_2373	Fungi	NA	NA	NA	NA	NA	NA
OTU_2374	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_2375	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidiaceae_gen_Incertae_sedis	NA
OTU_2376	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Ceratellopsis	acuminata
OTU_2377	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Pochonia	globispora
OTU_2378	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	NA
OTU_2379	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	adnatum
OTU_2380	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Rhizophydiales_gen_Incertae_sedis	NA
OTU_2381	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	olivaceum
OTU_2382	Fungi	Olpidiomycota	GS18	GS18_ord_Incertae_sedis	GS18_ord_Incertae_sedis_fam_Incertae_sedis	GS18_ord_Incertae_sedis_gen_Incertae_sedis	NA
OTU_2383	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	NA
OTU_2384	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	NA
OTU_2385	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemiaceae_gen_Incertae_sedis	NA
OTU_2386	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Lophodermium	NA
OTU_2387	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	NA
OTU_2388	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
OTU_2389	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS02	GS02_fam_Incertae_sedis	GS02_gen_Incertae_sedis	NA
OTU_2390	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	NA
OTU_2391	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Paradevriesia	pseudoamericana
OTU_2392	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Ciboria	NA
OTU_2393	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Hydnellum	gracilipes
OTU_2394	Fungi	NA	NA	NA	NA	NA	NA
OTU_2395	Fungi	NA	NA	NA	NA	NA	NA
OTU_2396	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_2397	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	NA	NA
OTU_2398	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	NA
OTU_2399	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU_2400	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriaceae_gen_Incertae_sedis	NA
OTU_2401	Fungi	NA	NA	NA	NA	NA	NA
OTU_2402	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU_2403	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_2404	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinales_fam_Incertae_sedis	Sebacinales_gen_Incertae_sedis	NA
OTU_2405	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Cystobasidiomycetes_fam_Incertae_sedis	Cystobasidiomycetes_gen_Incertae_sedis	NA
OTU_2406	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	subporospora
OTU_2407	Fungi	NA	NA	NA	NA	NA	NA
OTU_2408	Fungi	NA	NA	NA	NA	NA	NA
OTU_2409	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	zygodesmoides
OTU_2410	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Sympoventuriaceae_gen_Incertae_sedis	NA
OTU_2411	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	calyciformis
OTU_2412	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Leptobacillium	NA
OTU_2413	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_2414	Fungi	NA	NA	NA	NA	NA	NA
OTU_2415	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	NA
OTU_2416	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	Lobulomycetales_fam_Incertae_sedis	Lobulomycetales_gen_Incertae_sedis	NA
OTU_2417	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	heptemerus
OTU_2418	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2419	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	aurantiaca
OTU_2420	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
OTU_2421	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_2422	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	ramanniana
OTU_2423	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Sclerococcum	NA
OTU_2424	Fungi	Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Cenococcum	NA
OTU_2425	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	NA
OTU_2426	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	sphagnicola
OTU_2427	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Stilbella	NA
OTU_2428	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia	physodes
OTU_2429	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Pseudohyphozyma	NA
OTU_2430	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	NA	NA
OTU_2431	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Rhizophydiales_gen_Incertae_sedis	NA
OTU_2432	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2433	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
OTU_2434	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	NA
OTU_2435	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_2436	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	NA
OTU_2437	Fungi	NA	NA	NA	NA	NA	NA
OTU_2438	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium	NA
OTU_2439	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_2440	Fungi	NA	NA	NA	NA	NA	NA
OTU_2441	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	melinii
OTU_2442	Fungi	NA	NA	NA	NA	NA	NA
OTU_2443	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnum	NA
OTU_2444	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Kodamaea	NA
OTU_2445	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_2446	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	cellobiolyticus
OTU_2447	Fungi	NA	NA	NA	NA	NA	NA
OTU_2448	Fungi	Ascomycota	Candelariomycetes	Candelariales	Pycnoraceae	Pycnora	NA
OTU_2449	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Efibulobasidium	NA
OTU_2450	Fungi	NA	NA	NA	NA	NA	NA
OTU_2451	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera	castanea
OTU_2452	Fungi	NA	NA	NA	NA	NA	NA
OTU_2453	Fungi	NA	NA	NA	NA	NA	NA
OTU_2454	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	psychrophila
OTU_2455	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Glutinomyces	NA
OTU_2456	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
OTU_2457	Fungi	NA	NA	NA	NA	NA	NA
OTU_2458	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Scleropezicula	NA
OTU_2459	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Dothiora	NA
OTU_2460	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	macrocystis
OTU_2461	Fungi	NA	NA	NA	NA	NA	NA
OTU_2462	Fungi	Basidiomycota	Agaricomycetes	Amylocorticiales	Amylocorticiaceae	Ceraceomyces	eludens
